Index,ID,Speaker,Phase,TimePhase,Role,Japanese,English,Functions,Aesthetics,User,Vision,Prototyping,CA,ALoK,CSU,GCA,Projective,Regulative,Relational
1225,S430,SB,3,2,ServiceDesigner,このカラーが確かにきれいなんだよ。すごく。,These colors are indeed beautiful. Very much so.,0,1,1,1,0,0,1,0,0,0,0,0
1226,S431,SA,3,2,ServiceDesigner,ね。いいですね。かっこいい。,It's good. It's nice. Cool.,0,1,1,1,0,0,1,0,0,0,0,0
1227,S432,SB,3,2,ServiceDesigner,小銭入れはやっぱりこう、チャックっていう。,"The coin purse uses a zipper, after all.",1,1,1,0,0,0,1,0,0,0,0,0
1228,S433,SA,3,2,ServiceDesigner,うん。,Yeah.,1,1,1,0,0,0,1,0,0,0,0,0
1229,S434,SB,3,2,ServiceDesigner,すいません、触って。,I'm sorry for touching it.,0,0,1,0,0,0,1,0,0,0,0,0
1230,S435,User,3,2,ServiceDesigner,ああ、いえ。ちょっと、中見られると恥ずかしいですけど。,Well... no. It's a little embarrassing to be seen inside.,0,0,1,0,0,0,1,0,0,0,0,0
1231,S436,SA,3,2,ServiceDesigner,何か、どうやって持ってるんですかね。こう。,"What…, how do you have it? Like this.",1,1,1,0,0,1,0,0,0,0,0,0
1232,S437,SB,3,2,ServiceDesigner,つかむんじゃないですか。やっぱりこう、片手で。,"The user may grab it, may not she? By one hand, like this.",1,1,1,1,0,1,0,0,0,0,0,0
1233,S438,User,3,2,ServiceDesigner,左手でこう持つことが多いですね。,I often hold it like this with my left hand.,1,1,1,0,0,0,1,0,0,0,0,0
1234,S439,SB,3,2,ServiceDesigner,さっき、そやって持ってた。うん。,You had it like that earlier. Yeah.,1,1,1,0,0,0,1,0,0,0,0,0
1235,S440,SB,3,2,ServiceDesigner,確かに。はいはい。,"Certainly. Yes, yes, yes.",1,1,1,0,0,0,1,0,0,0,0,0
1236,S441,SA,3,2,ServiceDesigner,はい。なるほど。,"Yes, I see. I see.",1,1,1,0,0,0,1,0,0,0,0,0
1237,S442,SB,3,2,ServiceDesigner,まあ、片手に収まる範囲ですね。,"Well, it can fit in one hand.",1,1,0,1,0,0,1,0,0,0,0,0
1238,S443,SA,3,2,ServiceDesigner,うん。,Yeah.,1,1,0,1,0,0,1,0,0,0,0,0
1239,S444,SA,3,2,ServiceDesigner,こやって持ったときに、何か、ここ、すごく。,"When I hold it like this, it's like, here, very much.",0,1,0,1,0,0,1,0,0,0,0,0
1240,S445,SC,3,2,ServiceDesigner,ああ、その、何かU字の丸みが。,"Oh, you know, something with a rounded U-shape.",0,1,0,1,0,0,1,0,0,0,0,0
1241,S446,SA,3,2,ServiceDesigner,もうちょっとこう、もうちょっとコンパクトになるようにとか。もしくはもう、こんだけ、私もそうなんですけど、減らそうとしても限界があって。これぐらいになってしまうってのがあるので、これぐらいの大きさはもう、しょうがない。でも、持ったときにもフィットするみたいな。こう、大きくてもフィットさえすればいいぐらいの。,"Or, I could try to make it a little more compact. Or, as is the case with me, there is a limit to how much I can reduce the size. So, this size can't be helped. But it should fit well when I hold it. Even if it is large, as long as it fits, that's all that matters.",1,1,0,1,0,0,0,1,0,0,0,0
1242,S447,SC,3,2,ServiceDesigner,そうですよね。そういう意味で、丸みも大事なんですよね。,"That's right. In that sense, roundness is also important.",1,1,0,1,0,0,1,0,0,0,0,0
1243,S448,SA,3,2,ServiceDesigner,うん、うん。,"Yeah, yeah.",0,1,0,1,0,0,1,0,0,0,0,0
1244,S449,SC,3,2,ServiceDesigner,持ったときの手触り感って。何か、イメージ、あの、着脱式だとすると、芯となる円状の筒がここでぶつかってて。で、何かそのブロックがこう、くっつくような。,"The feel of the texture when I hold it. If it were detachable, the circular cylinder that serves as the core would collide here. And then, the blocks are attached to each other like this.",1,1,0,1,1,0,0,1,1,0,0,0
1245,S450,SA,3,2,ServiceDesigner,ね。確かに。,Hey. Indeed.,1,1,0,1,1,0,0,0,1,0,0,0
1246,S451,SC,3,2,ServiceDesigner,で、ここの形状がこう、持てるっていう。で、これが何か、付け外しできるポイントみたいな。,And the shape here is such that I can hold it. And this is something like a point that can be attached or detached.,1,1,0,1,1,0,0,0,1,0,0,0
1247,S452,SA,3,2,ServiceDesigner,うーん。,Uhm,1,1,0,0,1,0,0,0,1,0,0,0
1248,S453,SB,3,2,ServiceDesigner,ああ、すみません。ちょっと不安ですよね。だから、この、着脱式のアイディアを具現化するとこういうことですよね。このパーツで。,"Oh, sorry. It's a bit unsettling, isn't it? (* SB talked to the user, and return the wallet.) So, this is what I mean when I materialize this idea of a detachable part. With this part.",1,0,1,0,1,0,0,0,1,0,0,1
1249,S454,SC,3,2,ServiceDesigner,はい。●。,Yes. ●,1,0,0,0,1,0,0,0,1,0,0,0
1250,S455,SB,3,2,ServiceDesigner,こやって。,Do it this way.,1,0,0,0,1,0,0,0,1,0,0,0
1251,S456,SA,3,2,ServiceDesigner,あと3分なので。あれですかね。ちょっと作っちゃいましょうか。,I have three minutes left. Is that it? Shall we make some?,0,0,0,1,1,0,0,0,1,1,1,0
1252,S457,SB,3,2,ServiceDesigner,だからね、小銭がほんとにあの形でいいのかっていうのは。,"So, you know, I'm not sure if coin (purse) is really that good in that form.",1,1,0,1,1,0,0,0,1,0,0,0
1253,S458,SC,3,2,ServiceDesigner,手触り感の●があれば。,If there is a ● sense of touch.,0,1,0,0,1,0,0,0,1,0,0,0
1254,S459,SB,3,2,ServiceDesigner,少し考えたいです。,I would like to think about it a little.,0,1,0,0,1,0,0,0,1,0,0,0
1256,S461,SB,3,2,ServiceDesigner,えっと。,Let's see.,0,1,0,0,1,0,0,0,1,0,0,0
1257,S462,SA,3,2,ServiceDesigner,いやでも、ちょっとこう。,"No, but it's a little like this.",0,1,0,0,1,0,0,0,1,0,0,0
1258,S463,SC,3,2,ServiceDesigner,そうですね。,"Yes, it is.",0,1,0,0,1,0,0,0,1,0,0,0
1259,S464,SB,3,2,ServiceDesigner,えっと、芯になるとことが1つあるといいんで。,"Let's see, there should be one core thing.",1,1,0,1,1,0,0,0,1,0,0,0
1260,S465,SA,3,3,ServiceDesigner,これ、もう1個のプロトタイプで、もう、イメージ作ったら、これはいいですね。,"This is another prototype, and I've already made an image of it, and it's good.",0,0,0,1,1,0,0,0,1,1,1,1
1261,S466,SB,3,3,ServiceDesigner,はい。,Yes.,0,0,0,1,1,0,0,0,1,1,1,0
1262,S467,SA,3,3,ServiceDesigner,この大きくブロックするタイプもちょっと作ってみますかね。そこの着け心地追求型。,"I think I'll make this large blocking type a little too. There, a type that pursues touching comfort.",1,0,0,1,1,0,0,0,1,1,0,0
1263,S468,SB,3,3,ServiceDesigner,イメージとしてはこういうところに芯があって、ここにこう着脱していく。,"The image is that there is a core in such and such a place, and it is put on and taken off here like this.",1,0,0,1,1,0,0,0,1,0,0,0
1264,S469,SC,3,3,ServiceDesigner,うん、そうですね、そうですね、はい。,"Yes, yes, yes, yes.",1,0,0,1,1,0,0,0,1,0,0,0
1265,S470,SB,3,3,ServiceDesigner,それを表現するっていうのは。,Expressing it is…,1,0,0,1,1,0,0,0,1,0,0,0
1266,S471,SA,3,3,ServiceDesigner,あ、わかった。そしたらあれじゃないですか。##User##の手>>の形状とかを、そういう、そういうカスタマイズサイズをっていうのがコンセプト。,"Oh, I get it. Then that's it, isn't it? The concept is to customize the size of User's hand shape and so on.",1,1,0,1,0,0,0,0,1,0,0,1
1267,S472,SC,3,3,ServiceDesigner,うん、うん。そうですね。,"Yeah, yeah. Yes, I do.",1,1,0,1,0,0,0,0,1,0,0,0
1268,S473,SA,3,3,ServiceDesigner,この手>>の形状を、皆さん一人一人測るんですよ。こうしたときに。,I measure the shape of this hand for each and every one of the user. When the user does this.,1,1,0,1,1,0,0,0,1,0,0,0
1269,S474,SC,3,3,ServiceDesigner,うんうん、うんうん。,"Mm-hmm, mm-hmm.",1,1,0,1,1,0,0,0,1,0,0,0
1270,S475,SA,3,3,ServiceDesigner,で、ここに沿って、何かこう、型作って「あなたの左手>>にフィットする」みたいな。,"So, something along the lines of here, something like this, like, ""It fits your left hand"" by making a mold.",1,1,0,1,1,0,0,0,1,0,0,0
1271,S476,SC,3,3,ServiceDesigner,私、これ、折り紙で合った形状の筒を作ります。,"I, this, make a tube of the shape, which fit to( a hand), with origami.",1,1,0,1,1,0,0,0,1,0,0,1
1272,S477,SB,3,3,ServiceDesigner,うん。,Yeah.,0,1,0,1,1,0,0,0,1,0,0,1
1273,S478,SA,3,3,ServiceDesigner,何か、その、何でしょう。足のサイズをこう、測って。えっと、よくアディダスとかであるじゃないですか。あなたの、こう、足に合わせてみたいな。こう。計測も含めたサービスとかにするとどうでしょう。,"Something like, well, what... Measuring the user's foot size like this. Well, you know, like the Adidas brand. Fitting the user's feet like this. Like this. How about a service that includes measurement?",1,1,0,1,1,0,0,1,1,0,0,1
1274,S479,SC,3,3,ServiceDesigner,いいですね、いいですね。「あなたの手>>に必ずフィットしますよ」っていう。,"That's good, that's good. They say, ""It will definitely fit your hand.""",1,1,0,1,1,0,0,0,1,0,0,0
1275,S480,SA,3,3,ServiceDesigner,あなたの手>>にフィットするとか。,I hear it fits your hand.,1,1,0,1,1,0,0,0,1,0,0,0
1276,S481,SB,3,3,ServiceDesigner,手触り感とか。,Like the feel of the texture.,1,1,0,1,1,0,0,0,1,0,0,0
1277,S482,SA,3,3,ServiceDesigner,手>>にフィットする。フィットするお財布。,Fits in your hand. A wallet that fits.,1,1,0,1,1,0,0,0,1,0,0,0
1278,S483,SB,3,3,ServiceDesigner,手触り感は、これやっぱもう。ちょっと芯になるところが，手分けしましょうか。芯になるところが要ると思ってて。,The feel to the touch is cared in the core. Why don’t we share the tasks? I think it needs a core.,0,1,0,1,1,0,0,0,1,0,0,1
1279,S484,SA,3,3,ServiceDesigner,うん。,Yeah.,0,1,0,1,1,0,0,0,1,0,0,0
1280,S485,SB,3,3,ServiceDesigner,芯、少し時間に追われてますが。そんなでかいの、あったんだ。,"Core, I'm a little pressed for time. It's such a big one, there it is.",0,1,0,0,1,0,1,0,1,0,1,0
1281,S486,SA,3,3,ServiceDesigner,これで、でも何か、3つのプロトタイプの方向性が出て。,"With this, but something in the direction of three prototypes.",0,0,0,1,1,0,0,0,1,1,0,0
1282,S487,SC,3,3,ServiceDesigner,多分、手>>で持ったときのサイズ感だけなら、いったん折り紙で大きさを表現するっていう。,"Maybe, if it's just the size when the user holds it in her hand. Once we have it, we can use origami to express the size of it.",1,1,0,1,1,0,0,0,1,0,0,0
1283,S488,SB,3,3,ServiceDesigner,ああ、そうですね。,"Oh, yes.",1,1,0,1,1,0,0,0,1,0,0,0
1284,S489,SC,3,3,ServiceDesigner,すいません。,Excuse me.,1,1,1,0,1,0,1,0,0,0,0,0
1285,S490,User,3,3,ServiceDesigner,はい。,Yes.,1,1,1,0,1,0,1,0,0,0,0,0
1286,S491,SC,3,3,ServiceDesigner,あの、実際に財布を持つときの手>>で。あ、ありがとうございます。,"Um, with the hand that actually holds the wallet. Oh, thank you very much.",0,1,1,0,1,0,1,0,0,0,0,0
1287,S492,SB,3,3,ServiceDesigner,時間配分を少し間違えた。,I made a slight mistake in time management.,0,0,0,1,0,0,0,0,1,0,1,0
1288,S493,SC,3,3,ServiceDesigner,そうですね。テープを少しだけ切っていただいていいですか。はい。,"Yes, that's right. May I ask you to cut the tape a little bit? Yes, I will.",0,0,0,0,1,0,0,0,1,0,0,1
1289,S494,SA,3,3,ServiceDesigner,はい。少しですか。,"Yes, a little. A little bit?",0,0,0,0,1,0,0,0,1,0,0,1
1290,S495,SC,3,3,ServiceDesigner,はい。これぐらい。,Yes. That's about it.,0,0,0,1,1,0,0,0,1,0,0,1
1291,S496,SA,3,3,ServiceDesigner,これぐらい。,About this much.,0,0,0,0,1,0,0,0,1,0,0,0
1292,S497,SB,3,3,ServiceDesigner,役割分担、もう一度決めますか。今、これで全体図をつくられてます。,Shall we decide on the division of roles again? This is the overall diagram that is now being created.,0,0,0,1,1,0,0,0,1,1,0,1
1293,S498,SC,3,3,ServiceDesigner,はい。これで、あの、手>>に持つところの筒の大きさの感じを。,"Yes. Now, this is, you know, the size of the tube where the user hold it in her hand.",0,1,1,0,1,0,0,0,1,0,0,1
1294,S499,SA,3,3,ServiceDesigner,あ、でも、その、あれ、えっと、3時4分までですよね。あれ？ですよね。,"Oh, but, you know, that, uh, that is until 3:04, right? Huh? That's right, isn't it?",0,0,0,0,0,1,0,0,0,1,0,0
1296,S501,SA,3,3,ServiceDesigner,はい。3時5分までなので。ではこれで。,"Yes, we have to do until 3:05. Well, we'll leave with this.",0,0,0,0,0,0,0,0,1,1,0,0
1298,S503,SA,3,3,ServiceDesigner,3時5分ですよね。はい。,"It is 3:05, right? Yes, I am.",0,0,0,0,0,0,0,0,1,1,0,0
1299,S504,SC,3,3,ServiceDesigner,3時5分ですね。もう、もう終わるってことですよね。はい。これで、手>>の筒の感覚です。,"It's 3:05. That means it's already over, right? Yes. Now this is the feeling of the hand tube.",0,1,0,1,1,0,0,0,1,1,0,0
1300,S505,SA,3,3,ServiceDesigner,あ、で、こっちですか。2案目。,"Ah, so this is the second idea.",0,0,0,0,0,0,0,0,1,1,0,1
1301,S506,SC,3,3,ServiceDesigner,2案目の、何か、定期的に着脱するとしたら、まあ、こういう筒の形状のところに、何かもっと、何でしょう、こう、ここにこう、ブロックがついてくようなイメージだとは思うんですけど。,"The second idea, something, if it were to be attached and detached on a regular basis, well, I think it would be something more in the shape of a tube like this, something like, I don't know, a block here, like this, but I think it would be something more like this.",1,1,0,1,1,0,0,0,1,0,0,1
1302,S507,SA,3,3,ServiceDesigner,1番、2番、3番だとすると、これどこの……。,"If they are #1, #2, and #3 (of blocks), where is this ......",1,1,0,1,1,0,0,0,1,0,0,1
1303,S508,SC,3,3,ServiceDesigner,あ、3番のおうちに。,"Oh, to house number 3.",1,1,0,0,1,0,0,0,1,0,0,0
1304,S509,SA,3,3,ServiceDesigner,あ、はあ、はあ。これですね。,"Oh, ha, ha. This is it.",1,1,0,0,1,0,0,0,1,0,0,0
1305,S510,SC,3,3,ServiceDesigner,はい。,Yes.,1,1,0,0,1,0,0,0,1,0,0,0
1306,S511,SA,3,3,ServiceDesigner,これは計測含めてってことですね。,This means including measurement.,1,1,0,0,1,0,0,0,1,0,0,1
1307,S512,SB,3,3,ServiceDesigner,この形が、実は〓##SC##〓さんと私の中の。,This form is actually SC-san's and my (ideas).,0,1,0,1,1,0,0,0,1,0,0,0
1308,S513,SC,3,3,ServiceDesigner,あ、そうです、そうです。はい。,"Oh, yes, yes. Yes, I am.",1,1,0,1,1,0,0,0,1,0,0,0
1309,S514,SA,3,3,ServiceDesigner,はあ、はあ、はあ。,"Ha, ha, ha.",1,1,0,0,1,0,0,0,1,0,0,0
1310,S515,SC,3,3,ServiceDesigner,で、ここの、やっぱり丸みが、その、その人特有の手>>のサイズに合うっていう。,And the roundness of the hand fits the size of the person's unique hand.,1,1,0,1,1,0,0,0,1,0,0,0
1311,S516,SA,3,3,ServiceDesigner,じゃあ、ブロックなんだけど、この、あなたの手>>の計測も含めてこういうふうにしますよっていうことですね。,"So, it's a block, but this, this is how we will do it, including the measurement of your hand.",1,1,0,0,1,0,0,0,1,0,0,1
1312,S517,SC,3,3,ServiceDesigner,そうですね、はい。,"Yes, yes.",1,1,0,1,1,0,0,0,1,0,0,0
